DEBUG 2022-04-27 13:54:42,245 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - TFCLPortal.Applications.Dto.ApplicationListDto
INFO  2022-04-29 10:54:08,859 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 0.0467ms.
INFO  2022-04-29 10:54:08,859 [20   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2022-04-29 10:54:08,860 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 1.9135ms
INFO  2022-04-29 10:54:08,860 [30   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 7.0792ms 200 application/x-javascript
INFO  2022-04-29 10:54:08,872 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637868262979221685  
INFO  2022-04-29 10:54:08,877 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2022-04-29 10:54:08,879 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2022-04-29 10:54:08,889 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 10.068ms.
INFO  2022-04-29 10:54:08,889 [20   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2022-04-29 10:54:08,890 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 12.1434ms
INFO  2022-04-29 10:54:08,890 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 18.2156ms 200 application/x-javascript; charset=utf-8
INFO  2022-04-29 10:54:09,075 [30   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Dashboard/getNotificationsCount  0
INFO  2022-04-29 10:54:09,079 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getNotificationsCount", controller = "Dashboard", area = ""}. Executing action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc)
INFO  2022-04-29 10:54:09,672 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-29 10:54:09,707 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 34.8524ms.
INFO  2022-04-29 10:54:09,830 [30   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-29 10:54:09,830 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) in 751.5147ms
INFO  2022-04-29 10:54:09,831 [30   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 755.1849ms 200 application/json; charset=utf-8
INFO  2022-04-29 10:54:14,480 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/Accountant/ActiveSchedules  
INFO  2022-04-29 10:54:14,486 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "ActiveSchedules", controller = "Accountant", area = ""}. Executing action TFCLPortal.Web.Controllers.AccountantController.ActiveSchedules (TFCLPortal.Web.Mvc)
INFO  2022-04-29 10:54:25,820 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.AccountantController.ActiveSchedules (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-29 10:54:26,492 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.AccountantController.ActiveSchedules (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 672.1149ms.
INFO  2022-04-29 10:54:26,498 [31   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view ActiveSchedules.
INFO  2022-04-29 10:54:26,546 [31   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view ActiveSchedules executed in 49.9131ms.
INFO  2022-04-29 10:54:26,546 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.AccountantController.ActiveSchedules (TFCLPortal.Web.Mvc) in 12060.0289ms
INFO  2022-04-29 10:54:26,547 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 12067.0669ms 200 text/html; charset=utf-8
INFO  2022-04-29 10:54:26,581 [30   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/scss/_jquerydatatable.scss?v=kFTqMQe9I4ok3-24yvMoVYLlQdSDIpUYRxNup2k0SNk  
INFO  2022-04-29 10:54:26,590 [30   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 9.3415ms 404 
INFO  2022-04-29 10:54:26,632 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637868262979221685  
INFO  2022-04-29 10:54:26,634 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637868262979221685  
INFO  2022-04-29 10:54:26,639 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2022-04-29 10:54:26,639 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2022-04-29 10:54:26,639 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2022-04-29 10:54:26,640 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 0.0448ms.
INFO  2022-04-29 10:54:26,640 [33   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2022-04-29 10:54:26,640 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 1.5263ms
INFO  2022-04-29 10:54:26,640 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2022-04-29 10:54:26,640 [30   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 8.191ms 200 application/x-javascript
INFO  2022-04-29 10:54:26,651 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 10.902ms.
INFO  2022-04-29 10:54:26,652 [31   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2022-04-29 10:54:26,652 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 12.1244ms
INFO  2022-04-29 10:54:26,652 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 17.5367ms 200 application/x-javascript; charset=utf-8
INFO  2022-04-29 10:54:26,886 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Dashboard/getNotificationsCount  0
INFO  2022-04-29 10:54:26,889 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getNotificationsCount", controller = "Dashboard", area = ""}. Executing action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc)
INFO  2022-04-29 10:54:27,459 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-29 10:54:27,480 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 21.3414ms.
INFO  2022-04-29 10:54:27,580 [31   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-29 10:54:27,580 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) in 690.972ms
INFO  2022-04-29 10:54:27,580 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 694.5682ms 200 application/json; charset=utf-8
INFO  2022-04-29 10:54:33,963 [30   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/Accountant/InstallmentPayment?Applicationid=606  
INFO  2022-04-29 10:54:33,969 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "InstallmentPayment", controller = "Accountant", area = ""}. Executing action TFCLPortal.Web.Controllers.AccountantController.InstallmentPayment (TFCLPortal.Web.Mvc)
INFO  2022-04-29 10:54:34,321 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.AccountantController.InstallmentPayment (TFCLPortal.Web.Mvc) with arguments (606) - Validation state: Valid
INFO  2022-04-29 10:54:34,867 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.AccountantController.InstallmentPayment (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 545.746ms.
INFO  2022-04-29 10:54:35,649 [30   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view InstallmentPayment.
INFO  2022-04-29 10:54:35,750 [30   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view InstallmentPayment executed in 101.9806ms.
INFO  2022-04-29 10:54:35,750 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.AccountantController.InstallmentPayment (TFCLPortal.Web.Mvc) in 1780.5427ms
INFO  2022-04-29 10:54:35,750 [30   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1787.5253ms 200 text/html; charset=utf-8
INFO  2022-04-29 10:54:35,784 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/scss/_jquerydatatable.scss?v=kFTqMQe9I4ok3-24yvMoVYLlQdSDIpUYRxNup2k0SNk  
INFO  2022-04-29 10:54:35,794 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 10.1219ms 404 
INFO  2022-04-29 10:54:35,832 [30   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637868262979221685  
INFO  2022-04-29 10:54:35,833 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637868262979221685  
INFO  2022-04-29 10:54:35,837 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2022-04-29 10:54:35,838 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2022-04-29 10:54:35,838 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2022-04-29 10:54:35,838 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 0.0513ms.
INFO  2022-04-29 10:54:35,839 [30   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2022-04-29 10:54:35,839 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2022-04-29 10:54:35,840 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 2.4902ms
INFO  2022-04-29 10:54:35,840 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 8.2738ms 200 application/x-javascript
INFO  2022-04-29 10:54:35,849 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 10.7613ms.
INFO  2022-04-29 10:54:35,850 [27   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2022-04-29 10:54:35,850 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 11.9671ms
INFO  2022-04-29 10:54:35,850 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 17.2246ms 200 application/x-javascript; charset=utf-8
INFO  2022-04-29 10:54:36,029 [24   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Dashboard/getNotificationsCount  0
INFO  2022-04-29 10:54:36,034 [24   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getNotificationsCount", controller = "Dashboard", area = ""}. Executing action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc)
INFO  2022-04-29 10:54:36,055 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Accountant/getHolidays  0
INFO  2022-04-29 10:54:36,063 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getHolidays", controller = "Accountant", area = ""}. Executing action TFCLPortal.Web.Controllers.AccountantController.getHolidays (TFCLPortal.Web.Mvc)
INFO  2022-04-29 10:54:36,065 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Accountant/getAuthorizeInstallmentPayment application/x-www-form-urlencoded; charset=UTF-8 17
INFO  2022-04-29 10:54:36,067 [29   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Accountant/getAuthorizeInstallmentPayment application/x-www-form-urlencoded; charset=UTF-8 17
INFO  2022-04-29 10:54:36,070 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getAuthorizeInstallmentPayment", controller = "Accountant", area = ""}. Executing action TFCLPortal.Web.Controllers.AccountantController.getAuthorizeInstallmentPayment (TFCLPortal.Web.Mvc)
INFO  2022-04-29 10:54:36,073 [29   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getAuthorizeInstallmentPayment", controller = "Accountant", area = ""}. Executing action TFCLPortal.Web.Controllers.AccountantController.getAuthorizeInstallmentPayment (TFCLPortal.Web.Mvc)
INFO  2022-04-29 10:54:36,394 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.AccountantController.getHolidays (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-29 10:54:36,397 [29   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.AccountantController.getAuthorizeInstallmentPayment (TFCLPortal.Web.Mvc) with arguments (606) - Validation state: Valid
INFO  2022-04-29 10:54:36,410 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.AccountantController.getAuthorizeInstallmentPayment (TFCLPortal.Web.Mvc) with arguments (606) - Validation state: Valid
INFO  2022-04-29 10:54:36,418 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.AccountantController.getHolidays (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 24.1028ms.
INFO  2022-04-29 10:54:36,426 [22   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-29 10:54:36,433 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.AccountantController.getHolidays (TFCLPortal.Web.Mvc) in 369.8549ms
INFO  2022-04-29 10:54:36,433 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 378.1476ms 200 application/json; charset=utf-8
INFO  2022-04-29 10:54:36,528 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.AccountantController.getAuthorizeInstallmentPayment (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 117.7417ms.
